,ID,E_Brent,Opt_Basica,PP,BR,AR,WO,NW,opt_CE,opt_CN,opt_CS,opt_IC,opt_IN,opt_IS,BE_F,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE
127,127,40,0,0.555,1,0,1,0,0,0,0,0,0,0,40.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
128,128,40,0,0.555,1,0,0,1,1,1,1,1,1,1,31.516724010419935,0,42504.47,0,0,0,0.0,124088.2712,0,133015.7486,0.0,5.1335721423875,5.1335721423875
129,129,40,0,0.555,1,0,0,1,1,1,1,1,1,0,30.906049911480984,0,36925.3482,0,0,0,0.0,100766.5152,0,108778.4252,0.0,4.3170720514625,4.3170720514625
130,130,40,0,0.555,1,0,0,1,1,1,1,1,0,1,31.04287373564527,0,41828.3489,0,0,0,6.973907231332382e-10,116079.0014,0,124555.9894,0.0,4.9018021073875,4.9018021073875
131,131,40,0,0.555,1,0,0,1,1,1,1,1,0,0,30.29600026518213,0,36249.2271,0,0,0,9.766360034495392e-10,92757.2454,0,100318.6661,0.0,4.0853020164625,4.0853020164625
132,132,40,0,0.555,1,0,0,1,1,1,1,0,1,1,31.90295556495327,0,34199.779,0,0,0,4.0889981089707105e-10,104463.7887,0,111920.8882,0.0,4.20778186355,4.20778186355
133,133,40,0,0.555,1,0,0,1,1,1,1,0,1,0,31.23366119459972,0,28620.6572,0,0,0,1.0618913576641972e-10,81142.0327,0,87683.5649,0.0,3.3912817726250006,3.3912817726250006
134,134,40,0,0.555,1,0,0,1,1,1,1,0,0,1,31.347064843275636,0,33523.6579,0,0,0,0.0,96454.5188,0,103461.1291,0.0,3.9760118285500003,3.9760118285500003
135,135,40,0,0.555,1,0,0,1,1,1,1,0,0,0,30.476846816964247,0,27944.5362,0,0,0,0.0,73132.7629,0,79223.8057,0.0,3.1595117376250004,3.1595117376250004
136,136,40,0,0.555,1,0,0,1,1,1,0,1,1,1,31.8798914410056,0,30146.3386,0,0,0,0.0,90767.7821,0,98567.5212,0.0,3.718709717850001,3.718709717850001
137,137,40,0,0.555,1,0,0,1,1,1,0,1,1,0,31.075576669618915,0,24567.2168,0,0,0,1.1209354649955533e-09,67446.0262,0,74330.1978,0.0,2.9022096269250004,2.9022096269250004
138,138,40,0,0.555,1,0,0,1,1,1,0,1,0,1,31.236246505039816,0,29470.2175,0,0,0,0.0,82758.5123,0,90107.762,0.0,3.48693968285,3.48693968285
139,139,40,0,0.555,1,0,0,1,1,1,0,1,0,0,30.148606522212784,0,23891.0957,0,0,0,1.5931046851861844e-09,59436.7563,0,65870.4386,0.0,2.670439591925,2.670439591925
140,140,40,0,0.555,1,0,0,1,1,1,0,0,1,1,32.572215532960044,0,21841.6476,0,0,0,1.5210141248909456e-10,71143.2996,0,77472.6608,0.0,2.7929194390125,2.7929194390125
141,141,40,0,0.555,1,0,0,1,1,1,0,0,1,0,31.716813967470216,0,16262.5258,0,0,0,0.0,47821.5436,0,53235.3374,0.0,1.9764193480875005,1.9764193480875005
142,142,40,0,0.555,1,0,0,1,1,1,0,0,0,1,31.770729474123122,0,21165.5266,0,0,0,0.0,63134.0298,0,69012.9016,0.0,2.5611494040125007,2.5611494040125007
143,143,40,0,0.555,1,0,0,1,1,1,0,0,0,0,30.4027732866065,0,15586.4048,0,0,0,1.8724874846261196e-09,39812.2738,0,44775.5783,0.0,1.7446493130875,1.7446493130875
144,144,40,0,0.555,1,0,0,1,1,0,1,1,1,1,31.436352742530012,0,35368.9388,0,0,0,1.7857222803739906e-10,103010.6015,0,109611.3127,0.0,4.24482054335,4.24482054335
145,145,40,0,0.555,1,0,0,1,1,0,1,1,1,0,30.646889393444628,0,29789.8171,0,0,0,0.0,79688.8455,0,85373.9893,0.0,3.428320452425001,3.428320452425001
146,146,40,0,0.555,1,0,0,1,1,0,1,1,0,1,30.85542139552368,0,34692.8178,0,0,0,3.512252351832183e-10,95001.3317,0,101151.5535,0.0,4.013050508350001,4.013050508350001
147,147,40,0,0.555,1,0,0,1,1,0,1,1,0,0,29.849922871809937,0,29113.696,0,0,0,0.0,71679.5757,0,76914.2301,0.0,3.1965504174250006,3.1965504174250006
148,148,40,0,0.555,1,0,0,1,1,0,1,0,1,1,31.901685578713156,0,27064.2479,0,0,0,1.469829278169173e-09,83386.119,0,88516.4523,0.0,3.3190302645125,3.3190302645125
149,149,40,0,0.555,1,0,0,1,1,0,1,0,1,0,30.998073564199025,0,21485.1261,0,0,0,0.0,60064.363,0,64279.1289,0.0,2.5025301735875,2.5025301735875
150,150,40,0,0.555,1,0,0,1,1,0,1,0,0,1,31.191746198929987,0,26388.1268,0,0,0,0.0,75376.8492,0,80056.6932,0.0,3.0872602295125,3.0872602295125
151,151,40,0,0.555,1,0,0,1,1,0,1,0,0,0,29.92847936633299,0,20809.005,0,0,0,0.0,52055.0932,0,55819.3698,0.0,2.2707601385875,2.2707601385875
152,152,40,0,0.555,1,0,0,1,1,0,0,1,1,1,31.871267369075394,0,23010.8075,0,0,0,0.0,69690.1125,0,75163.0852,0.0,2.8299581188125007,2.8299581188125007
153,153,40,0,0.555,1,0,0,1,1,0,0,1,1,0,30.704386910801347,0,17431.6857,0,0,0,9.773604192633537e-10,46368.3565,0,50925.7618,0.0,2.0134580278875003,2.0134580278875003
154,154,40,0,0.555,1,0,0,1,1,0,0,1,0,1,31.011704756652055,0,22334.6864,0,0,0,0.0,61680.8427,0,66703.3261,0.0,2.598188083812501,2.598188083812501
155,155,40,0,0.555,1,0,0,1,1,0,0,1,0,0,29.264566818422068,0,16755.5646,0,0,0,3.1884017263020993e-09,38359.0867,0,42466.0027,0.0,1.7816879928875,1.7816879928875
156,156,40,0,0.555,1,0,0,1,1,0,0,0,1,1,32.86887962945823,0,14706.1165,0,0,0,2.0482765892608812e-09,50065.63,0,54068.2249,0.0,1.9041678399750002,1.9041678399750002
157,157,40,0,0.555,1,0,0,1,1,0,0,0,1,0,31.562542960120922,0,9162.987,0,0,0,3.184778661294752e-09,26743.874,0,29830.9015,0.0,1.0876677490500002,1.0876677490500002
158,158,40,0,0.555,1,0,0,1,1,0,0,0,0,1,31.701722813309644,0,14029.9954,0,0,0,4.860331143255077e-10,42056.3601,0,45608.4657,0.0,1.672397804975,1.672397804975
159,159,40,0,0.555,1,0,0,1,1,0,0,0,0,0,28.876619310414394,0,8450.8737,0,0,0,1.2439181813857876e-09,18734.6042,0,21371.1423,0.0,0.8558977140500003,0.8558977140500003
160,160,40,0,0.555,1,0,0,1,0,1,1,1,1,1,32.05021403068639,0,34053.5963,0,0,0,4.5577433252791014e-10,105353.667,0,111644.6063,0.0,4.2776744283375,4.2776744283375
161,161,40,0,0.555,1,0,0,1,0,1,1,1,1,0,31.421958384449443,0,28474.4745,0,0,0,2.61792300161172e-10,82031.911,0,87407.2829,0.0,3.461174337412501,3.461174337412501
162,162,40,0,0.555,1,0,0,1,0,1,1,1,0,1,31.50446417032347,0,33377.4752,0,0,0,0.0,97344.3972,0,103184.8471,0.0,4.0459043933375005,4.0459043933375005
163,163,40,0,0.555,1,0,0,1,0,1,1,1,0,0,30.681913137409847,0,27798.3535,0,0,0,1.2956659976608198e-09,74022.6412,0,78947.5237,0.0,3.2294043024125,3.2294043024125
164,164,40,0,0.555,1,0,0,1,0,1,1,0,1,1,32.67284491401703,0,25748.9053,0,0,0,0.0,85729.1845,0,90549.7459,0.0,3.3518841495,3.3518841495
165,165,40,0,0.555,1,0,0,1,0,1,1,0,1,0,32.04202117076663,0,20169.7836,0,0,0,1.0286353153234688e-10,62407.4285,0,66312.4225,0.0,2.5353840585750005,2.5353840585750005
166,166,40,0,0.555,1,0,0,1,0,1,1,0,0,1,32.01926723951246,0,25072.7843,0,0,0,9.00499483522164e-10,77719.9147,0,82089.9867,0.0,3.1201141145000006,3.1201141145000006
167,167,40,0,0.555,1,0,0,1,0,1,1,0,0,0,31.07841079481924,0,19493.6625,0,0,0,0.0,54398.1587,0,57852.6634,0.0,2.3036140235750002,2.3036140235750002
168,168,40,0,0.555,1,0,0,1,0,1,0,1,1,1,32.78924997979423,0,21695.4649,0,0,0,0.0,72033.178,0,77196.3788,0.0,2.8628120038000002,2.8628120038000002
169,169,40,0,0.555,1,0,0,1,0,1,0,1,1,0,32.036832676000174,0,16116.3431,0,0,0,0.0,48711.422,0,52959.0554,0.0,2.0463119128750002,2.0463119128750002
170,170,40,0,0.555,1,0,0,1,0,1,0,1,0,1,32.010680123458485,0,21019.3439,0,0,0,9.873758123523157e-11,64023.9082,0,68736.6197,0.0,2.6310419688,2.6310419688
171,171,40,0,0.555,1,0,0,1,0,1,0,1,0,0,30.774625238078908,0,15440.2221,0,0,0,0.0,40702.1522,0,44499.2963,0.0,1.8145418778750004,1.8145418778750004
172,172,40,0,0.555,1,0,0,1,0,1,0,0,1,1,34.18971693427443,0,13390.7739,0,0,0,0.0,52408.6955,0,56101.5185,0.0,1.9370217249624997,1.9370217249624997
173,173,40,0,0.555,1,0,0,1,0,1,0,0,1,0,33.95368723070086,0,7811.6522,0,0,0,4.237215089537324e-09,29086.9395,0,31864.1951,0.0,1.1205216340375,1.1205216340375
174,174,40,0,0.555,1,0,0,1,0,1,0,0,0,1,33.19707682046956,0,12714.6529,0,0,0,0.0,44399.4256,0,47641.7593,0.0,1.7052516899624999,1.7052516899624999
175,175,40,0,0.555,1,0,0,1,0,1,0,0,0,0,31.907861453220164,0,7135.5311,0,0,0,5.885225181237717e-09,21077.6697,0,23404.4359,0.0,0.8887515990375001,0.8887515990375001
176,176,40,0,0.555,1,0,0,1,0,0,1,1,1,1,32.08689873900434,0,26918.0652,0,0,0,0.0,84275.9974,0,88240.1703,0.0,3.3889228293000007,3.3889228293000007
177,177,40,0,0.555,1,0,0,1,0,0,1,1,1,0,31.25320722474056,0,21338.9434,0,0,0,3.1250124944322715e-10,60954.2414,0,64002.8469,0.0,2.572422738375,2.572422738375
178,178,40,0,0.555,1,0,0,1,0,0,1,1,0,1,31.393281715712313,0,26142.8953,0,0,0,1.4851489527786763e-09,76266.7275,0,79780.4112,0.0,3.1571527943,3.1571527943
179,179,40,0,0.555,1,0,0,1,0,0,1,1,0,0,30.21527896973147,0,20662.8223,0,0,0,1.1699050765845276e-09,52944.9716,0,55543.0878,0.0,2.340652703375001,2.340652703375001
180,180,40,0,0.555,1,0,0,1,0,0,1,0,1,1,32.93877695986767,0,18524.0591,0,0,0,0.0,64651.5148,0,67145.31,0.0,2.4631325504625003,2.4631325504625003
181,181,40,0,0.555,1,0,0,1,0,0,1,0,1,0,32.11355082825225,0,13034.2524,0,0,0,2.014315332587142e-09,41329.7588,0,42907.9866,0.0,1.6466324595375,1.6466324595375
182,182,40,0,0.555,1,0,0,1,0,0,1,0,0,1,32.06171686723636,0,17863.6158,0,0,0,0.0,56642.245,0,58685.5508,0.0,2.2313625154624996,2.2313625154624996
183,183,40,0,0.555,1,0,0,1,0,0,1,0,0,0,30.567474740741815,0,12306.4318,0,0,0,1.8413627567455754e-09,33320.489,0,34448.2274,0.0,1.4148624245375,1.4148624245375
184,184,40,0,0.555,1,0,0,1,0,0,0,1,1,1,33.179756436310754,0,14559.9338,0,0,0,2.0815837662402182e-09,50955.5083,0,53791.9429,0.0,1.9740604047625,1.9740604047625
185,185,40,0,0.555,1,0,0,1,0,0,0,1,1,0,32.139515945235445,0,8980.812,0,0,0,0.0,27633.7523,0,29554.6195,0.0,1.1575603138375,1.1575603138375
186,186,40,0,0.555,1,0,0,1,0,0,0,1,0,1,32.061965096619915,0,13836.4635,0,0,0,0.0,42946.2385,0,45332.1837,0.0,1.7422903697625,1.7422903697625
187,187,40,0,0.555,1,0,0,1,0,0,0,1,0,0,29.645702848667014,0,8304.691,0,0,0,0.0,19624.4825,0,21094.8604,0.0,0.9257902788375001,0.9257902788375001
188,188,40,0,0.555,1,0,0,1,0,0,0,0,1,1,36.01051246163125,0,6255.2428,0,0,0,0.0,31331.0258,0,32697.0825,0.0,1.048270125925,1.048270125925
189,189,40,0,0.555,1,0,0,1,0,0,0,0,1,0,42.06591754262077,0,695.9471,0,0,0,0.0,8009.2698,0,8459.7592,0.0,0.231770035,0.231770035
190,190,40,0,0.555,1,0,0,1,0,0,0,0,0,1,34.53658247637209,0,5557.184,0,0,0,1.466609756303176e-09,23321.756,0,24237.3234,0.0,0.7986945924875,0.7986945924875
191,191,40,0,0.555,1,0,0,1,0,0,0,0,0,0,40.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
192,192,40,0,0.555,0,1,1,1,1,1,1,1,1,1,33.38092116947445,0,103350.4587,0,0,0,0.0,465205.8346,0,473127.3417,0.0,17.2315270191125,17.2315270191125
193,193,40,0,0.555,0,1,1,1,1,1,1,1,1,0,32.24236511337546,0,93938.6541,0,0,0,1.0253062785139462e-10,366233.9886,0,380680.8345,0.0,13.895176892724995,13.895176892724995
194,194,40,0,0.555,0,1,1,1,1,1,1,1,0,1,34.2769422499994,0,89426.8219,0,0,0,0.0,445725.2159,0,450393.3574,0.0,16.0221662955,16.0221662955
195,195,40,0,0.555,0,1,1,1,1,1,1,1,0,0,33.21142531987951,0,80202.2049,0,0,0,3.2909876479081177e-10,346753.3699,0,357946.8502,0.0,12.7099227911375,12.7099227911375
196,196,40,0,0.555,0,1,1,1,1,1,1,0,1,1,31.893690965890254,0,98637.4398,0,0,0,0.0,381767.3503,0,378291.4321,0.0,14.216532773962498,14.216532773962498
197,197,40,0,0.555,0,1,1,1,1,1,1,0,1,0,30.206937494019314,0,89366.5266,0,0,0,5.405560896515247e-10,282795.5042,0,285844.9249,0.0,11.045371951249999,11.045371951249999
198,198,40,0,0.555,0,1,1,1,1,1,1,0,0,1,32.798251720550354,0,84905.1005,0,0,0,0.0,362286.7316,0,355557.4479,0.0,13.031278672374999,13.031278672374999
199,199,40,0,0.555,0,1,1,1,1,1,1,0,0,0,31.13340756760098,0,75455.2484,0,0,0,0.0,263314.8856,0,263110.9407,0.0,9.886570261975002,9.886570261975002
200,200,40,0,0.555,0,1,1,1,1,1,0,1,1,1,35.5671491575776,0,66759.334,0,0,0,1.0832969441873461e-10,384496.7609,0,396754.7827,0.0,13.397068123712502,13.397068123712502
201,201,40,0,0.555,0,1,1,1,1,1,0,1,1,0,34.55181254353901,0,57220.6718,0,0,0,8.508870030968798e-11,285524.9149,0,304308.2755,0.0,10.1302847748,10.1302847748
202,202,40,0,0.555,0,1,1,1,1,1,0,1,0,1,36.99649514099359,0,52967.896,0,0,0,3.724487449184547e-10,365016.1422,0,374020.7985,0.0,12.4934268376,12.4934268376
203,203,40,0,0.555,0,1,1,1,1,1,0,1,0,0,36.27850808943962,0,43411.4517,0,0,0,4.90921265283985e-10,266044.2962,0,281574.2913,0.0,9.183894456437502,9.183894456437502
204,204,40,0,0.555,0,1,1,1,1,1,0,0,1,1,33.91474262761627,0,62088.0041,0,0,0,0.0,301058.2766,0,301918.8732,0.0,10.7210199820625,10.7210199820625
205,205,40,0,0.555,0,1,1,1,1,1,0,0,1,0,32.086460547863844,0,52551.7559,0,0,0,4.4123236091231234e-10,202086.4305,0,209472.366,0.0,7.359254498325002,7.359254498325002
206,206,40,0,0.555,0,1,1,1,1,1,0,0,0,1,35.52534301203999,0,48127.1426,0,0,0,5.715102010979082e-11,281577.6579,0,279184.8889,0.0,9.51165925845,9.51165925845
207,207,40,0,0.555,0,1,1,1,1,1,0,0,0,0,33.9854768048312,0,38644.4776,0,0,0,0.0,182605.8119,0,186738.3817,0.0,6.20045280905,6.20045280905
208,208,40,0,0.555,0,1,1,1,1,0,1,1,1,1,34.18077458111685,0,80632.9052,0,0,0,0.0,397802.453,0,405181.9595,0.0,14.506525051125,14.506525051125
209,209,40,0,0.555,0,1,1,1,1,0,1,1,1,0,32.93642342406704,0,71356.2522,0,0,0,9.265741281945122e-11,298830.607,0,312735.4523,0.0,11.233608022587504,11.233608022587504
210,210,40,0,0.555,0,1,1,1,1,0,1,1,0,1,35.37291281288848,0,66882.2412,0,0,0,1.5713172703895243e-10,378321.8343,0,382447.9752,0.0,13.297164327512501,13.297164327512501
211,211,40,0,0.555,0,1,1,1,1,0,1,1,0,0,34.28996232555473,0,57408.6488,0,0,0,3.446296507202655e-10,279349.9883,0,290001.468,0.0,10.048353921,10.048353921
212,212,40,0,0.555,0,1,1,1,1,0,1,0,1,1,32.47469527455444,0,76065.1252,0,0,0,3.8668264272823514e-10,314363.9687,0,310346.0499,0.0,11.554963903825001,11.554963903825001
213,213,40,0,0.555,0,1,1,1,1,0,1,0,1,0,30.411085074827845,0,66606.9383,0,0,0,1.7575307348725461e-10,215392.1226,0,217899.5427,0.0,8.453295084362502,8.453295084362502
214,214,40,0,0.555,0,1,1,1,1,0,1,0,0,1,33.71549033749175,0,62272.1123,0,0,0,0.0,294883.35,0,287612.0657,0.0,10.369709802237503,10.369709802237503
215,215,40,0,0.555,0,1,1,1,1,0,1,0,0,0,31.724750080171408,0,52821.9973,0,0,0,0.0,195911.504,0,195165.5585,0.0,7.294493395087501,7.294493395087501
216,216,40,0,0.555,0,1,1,1,1,0,0,1,1,1,37.33667284957553,0,44058.5444,0,0,0,0.0,317093.3793,0,328809.4005,0.0,10.941410719787502,10.941410719787502
217,217,40,0,0.555,0,1,1,1,1,0,0,1,1,0,36.57167329302848,0,34520.4511,0,0,0,4.740789180432798e-10,218121.5333,0,236362.8933,0.0,7.668253212062501,7.668253212062501
218,218,40,0,0.555,0,1,1,1,1,0,0,1,0,1,39.60611059195526,0,30095.8377,0,0,0,4.536171918103628e-10,297612.7606,0,306075.4163,0.0,9.710137289612499,9.710137289612499
219,219,40,0,0.555,0,1,1,1,1,0,0,1,0,0,39.7037562097555,0,20597.878,0,0,0,6.703348788739228e-10,198640.9146,0,213628.9091,0.0,6.458892488450001,6.458892488450001
220,220,40,0,0.555,0,1,1,1,1,0,0,0,1,1,35.639170154286646,0,39236.1419,0,0,0,0.0,233654.895,0,233973.4909,0.0,7.996018014075001,7.996018014075001
221,221,40,0,0.555,0,1,1,1,1,0,0,0,1,0,33.5915170999342,0,29796.1675,0,0,0,9.13122189285059e-10,134683.0489,0,141526.9837,0.0,4.767177631437501,4.767177631437501
222,222,40,0,0.555,0,1,1,1,1,0,0,0,0,1,38.30475039328423,0,25426.9218,0,0,0,0.0,214174.2763,0,211239.5067,0.0,6.9509479788375,6.9509479788375
223,223,40,0,0.555,0,1,1,1,1,0,0,0,0,0,37.569244569492604,0,15950.9994,0,0,0,0.0,115202.4303,0,118792.9995,0.0,3.6083759421625,3.6083759421625
224,224,40,0,0.555,0,1,1,1,0,1,1,1,1,1,32.22680704313664,0,87595.3917,0,0,0,0.0,350003.4043,0,354334.3422,0.0,13.448682672312502,13.448682672312502
225,225,40,0,0.555,0,1,1,1,0,1,1,1,1,0,30.42641333312258,0,78154.9373,0,0,0,4.208451840060149e-11,251031.5583,0,261887.835,0.0,10.195437768624998,10.195437768624998
226,226,40,0,0.555,0,1,1,1,0,1,1,1,0,1,33.2795791016502,0,73790.5764,0,0,0,2.4783162189123684e-10,330522.7857,0,331600.3579,0.0,12.2393219487,12.2393219487
227,227,40,0,0.555,0,1,1,1,0,1,1,1,0,0,31.53048835344358,0,64328.0233,0,0,0,1.5026363502644744e-10,231550.9396,0,239153.8507,0.0,9.010183667037502,9.010183667037502
228,228,40,0,0.555,0,1,1,1,0,1,1,0,1,1,30.02917269017926,0,82899.1594,0,0,0,0.0,266564.92,0,259498.4326,0.0,10.516793649862501,10.516793649862501
229,229,40,0,0.555,0,1,1,1,0,1,1,0,1,0,27.036601228106427,0,73436.6063,0,0,0,2.487551727946413e-10,167593.0739,0,167051.9254,0.0,7.436996009087501,7.436996009087501
230,230,40,0,0.555,0,1,1,1,0,1,1,0,0,1,30.992090428196047,0,69072.2455,0,0,0,2.1509981544526568e-10,247084.3013,0,236764.4483,0.0,9.563273807050003,9.563273807050003
231,231,40,0,0.555,0,1,1,1,0,1,1,0,0,0,27.8599119485694,0,59609.6924,0,0,0,0.0,148112.4553,0,144317.9412,0.0,6.278194319812501,6.278194319812501
232,232,40,0,0.555,0,1,1,1,0,1,0,1,1,1,34.74904113329607,0,50860.3211,0,0,0,0.0,269294.3306,0,277961.7832,0.0,9.867416360975001,9.867416360975001
233,233,40,0,0.555,0,1,1,1,0,1,0,1,1,0,32.83793347361554,0,41293.0355,0,0,0,0.0,170322.4846,0,185515.276,0.0,6.610410833250002,6.610410833250002
234,234,40,0,0.555,0,1,1,1,0,1,0,1,0,1,36.74449435835982,0,36928.6747,0,0,0,1.16151569106482e-10,249813.712,0,255227.799,0.0,8.846589995299999,8.846589995299999
235,235,40,0,0.555,0,1,1,1,0,1,0,1,0,0,35.443131891853554,0,27466.1215,0,-6.1151,-6.1151,0.0,150841.8659,0,162781.2918,0.0,5.401050109637501,5.401050109637501
236,236,40,0,0.555,0,1,1,1,0,1,0,0,1,1,32.03650684843031,0,46131.6573,0,0,0,8.209185059003848e-10,185855.8463,0,183125.8736,0.0,6.9381756352625015,6.9381756352625015
237,237,40,0,0.555,0,1,1,1,0,1,0,0,1,0,27.397461064873287,0,36619.6023,0,0,0,0.0,86884.0003,0,90679.3664,0.0,3.7508785561625,3.7508785561625
238,238,40,0,0.555,0,1,1,1,0,1,0,0,0,1,34.20557024138817,0,32291.7674,0,0,0,0.0,166375.2276,0,160391.8894,0.0,5.876953620025,5.876953620025
239,239,40,0,0.555,0,1,1,1,0,1,0,0,0,0,29.512171490070543,0,22779.7124,0,0,0,1.0912182413851165e-09,67403.3816,0,67945.3822,0.0,2.6615688701374998,2.6615688701374998
240,240,40,0,0.555,0,1,1,1,0,0,1,1,1,1,33.00607011233207,0,64869.6998,0,0,0,0.0,282600.0227,0,286388.9599,0.0,10.723680704325004,10.723680704325004
241,241,40,0,0.555,0,1,1,1,0,0,1,1,1,0,30.77654970455765,0,55407.1467,0,0,0,4.675162301079676e-10,183628.1767,0,193942.4528,0.0,7.5338688984874995,7.5338688984874995
242,242,40,0,0.555,0,1,1,1,0,0,1,1,0,1,34.520048254155256,0,51042.7858,0,0,0,2.0148423618071513e-10,263119.4041,0,263654.9757,0.0,9.5143199807125,9.5143199807125
243,243,40,0,0.555,0,1,1,1,0,0,1,1,0,0,32.461868006743195,0,41514.1063,0,0,0,7.26247308594256e-10,164147.558,0,171208.4685,0.0,6.3486147969,6.3486147969
244,244,40,0,0.555,0,1,1,1,0,0,1,0,1,1,30.21701475413388,0,60151.3688,0,0,0,0.0,199161.5384,0,191553.0504,0.0,7.855224779724999,7.855224779724999
245,245,40,0,0.555,0,1,1,1,0,0,1,0,1,0,25.717156116708228,0,50654.4105,0,0,0,7.022989237574269e-10,100189.6923,0,99106.5432,0.0,4.728169598887501,4.728169598887501
246,246,40,0,0.555,0,1,1,1,0,0,1,0,0,1,31.642942434860547,0,46324.4549,0,0,0,3.90405945577685e-10,179680.9197,0,168819.0661,0.0,6.8382718390625,6.8382718390625
247,247,40,0,0.555,0,1,1,1,0,0,1,0,0,0,26.705666540032002,0,36810.7708,0,0,0,0.0,80709.0737,0,76372.5589,0.0,3.5985663948625004,3.5985663948625004
248,248,40,0,0.555,0,1,1,1,0,0,0,1,1,1,37.22843866388801,0,28007.798,0,0,0,1.5420142807943837e-11,201890.949,0,210016.401,0.0,7.261085191362502,7.261085191362502
249,249,40,0,0.555,0,1,1,1,0,0,0,1,1,0,35.6102792105786,0,18545.2449,0,0,0,1.2353734590300817e-09,102919.103,0,117569.8938,0.0,3.9904627409500004,3.9904627409500004
250,250,40,0,0.555,0,1,1,1,0,0,0,1,0,1,41.09354822195521,0,14180.8841,0,0,0,0.0,182410.3304,0,187282.4168,0.0,6.1534186370625,6.1534186370625
251,251,40,0,0.555,0,1,1,1,0,0,0,1,0,0,43.10019990404374,0,4718.331,0,0,0,0.0,83438.4843,0,94835.9096,0.0,2.968078288625001,2.968078288625001
252,252,40,0,0.555,0,1,1,1,0,0,0,0,1,1,33.892533719358426,0,23391.2824,0,0,0,0.0,118452.4647,0,115180.4914,0.0,4.3249375022125,4.3249375022125
253,253,40,0,0.555,0,1,1,1,0,0,0,0,1,0,22.555901482768192,0,13855.1199,0,0,0,0.0,19480.6187,0,22733.9842,0.0,1.0972673384625002,1.0972673384625002
254,254,40,0,0.555,0,1,1,1,0,0,0,0,0,1,39.364250507369896,0,9512.055,0,0,0,0.0,98971.846,0,92446.5072,0.0,3.2486278697875006,3.2486278697875006
